Datetime,K,D,med
20230329 142600,90.0,66.46742329910647,0.3273534265191223
20230329 142700,60.0,66.36653171889049,0.327380993981751
20230329 142800,80.0,66.66297398970666,0.3274277810133955
20230329 142900,80.0,66.95812201345106,0.3274737914967967
20230329 143000,80.0,67.25197579012375,0.32751902543195477
20230329 143100,80.0,67.54453531972459,0.32756348281887
20230329 143200,80.0,67.83580060225371,0.3276071636575422
20230329 143300,70.0,67.92969320633851,0.3276402640264026
20230329 143400,80.0,68.22031136533174,0.327682488837119
20230329 143500,60.0,68.11747841450811,0.32770432925645493
20230329 143600,70.0,68.21331238920058,0.3277353911861773
20230329 143700,70.0,68.31238198157244,0.3277659677732478
20230329 143800,70.0,68.4146871916237,0.32779605901766645
20230329 143900,70.0,68.52281651349793,0.32782585905649375
20230329 144000,70.0,68.63676994719509,0.3278553678897301
20230329 144100,60.0,68.56046906134267,0.3278747815958066
20230329 144200,50.0,68.29585522654831,0.3278841972432537
20230329 144300,10.0,67.25663451930197,0.32785430013589595
20230329 144400,10.0,66.23229765338094,0.3278245000970684
20230329 144500,10.0,65.21988634976405,0.32779460298971064
20230329 144600,10.0,64.21940060845128,0.32776460881382247
20230329 144700,10.0,63.23084042944262,0.32773451756940397
20230329 144800,10.0,62.25420581273814,0.327704329256455
20230329 144900,10.0,61.28907008347893,0.32767404387497573
20230329 145000,100.0,62.0996413366827,0.32774170064065217
20230329 145100,100.0,62.90374135452761,0.3278082896524946
20230329 145200,100.0,63.70137013701371,0.3278738109105027
20230329 145300,100.0,64.49252768414097,0.32793826441467666
20230329 145400,100.0,65.27505691745645,0.3280016501650164
20230329 145500,100.0,66.04895783696017,0.32806396816152195
20230329 145600,100.0,66.80991628574621,0.32812521840419334
20230329 145700,100.0,67.5579322638146,0.32818540089303044
20230329 145800,100.0,68.29300577116535,0.3282445156280335
20230329 145900,100.0,69.01513680779843,0.32830256260920215
20230329 150000,100.0,69.72432537371384,0.3283595418365366
20230329 150100,100.0,70.4205714689116,0.3284154533100368
20230329 150200,100.0,71.11358194642993,0.32847058823529407
20230329 150300,100.0,71.80335680626887,0.3285739662201515
20230329 150400,100.0,72.48018919539012,0.328744418559503
20230329 150500,86.95652173913044,72.8883246380904,0.32888322655795005
20230329 150600,78.26086956521739,73.11554684880252,0.3290004853426519
20230329 150700,95.65217391304348,73.67505292728761,0.32915521258008157
20230329 150800,78.26086956521739,73.88145464162783,0.32926858862356834
20230329 150900,78.26086956521739,74.07913425613663,0.32938021743350815
20230329 151000,82.6086956521739,74.35334326271501,0.32949990293146963
20230329 151100,82.6086956521739,74.61798609528472,0.3296177441273539
20230329 151200,65.21739130434783,74.53205678624128,0.32969452533488647
20230329 151300,60.869565217391305,74.35468610799698,0.32976004659289454
20230329 151400,73.91304347826087,74.42772410233351,0.3298536206561833
20230329 151500,73.91304347826087,74.4928840710158,0.3299455445544555
20230329 151600,78.26086956521739,74.63541750594496,0.33004562220927985
20230329 151700,69.56521739130434,74.59872585724045,0.3301243447874201
20230329 151800,69.56521739130434,74.55500025705895,0.33020151426907396
20230329 151900,69.56521739130434,74.50424070540046,0.33027713065424186
20230329 152000,69.56521739130434,74.44385870812145,0.3303511939429236
20230329 152100,69.56521739130434,74.37385426522191,0.3304237041351195
20230329 152200,78.26086956521739,74.46473036050409,0.3305142690739663
20230329 152300,78.26086956521739,74.54429586181125,0.33060308677926636
20230329 152400,82.6086956521739,74.69780226104453,0.3306999611725879
20230329 152500,81.81818181818181,74.82365372087081,0.3307949912638323
20230329 152600,77.27272727272727,74.84837742086229,0.3308783731314309
20230329 152700,77.27272727272727,74.87751332678025,0.3309603960396039
20230329 152800,77.27272727272727,74.91106143862467,0.3310410599883518
20230329 152900,77.27272727272727,74.94902175639558,0.3311203649776742
20230329 153000,63.63636363636363,74.72401460094856,0.3311688992428655
20230329 153100,63.63636363636363,74.50606697498394,0.3312163657542226
20230329 153200,63.63636363636363,74.29517887850164,0.3312627645117453
20230329 153300,63.63636363636363,74.09135031150173,0.33130828965249476
20230329 153400,63.63636363636363,73.89458127398417,0.33135294117647063
20230329 153500,63.63636363636363,73.70487176594897,0.33139671908367313
20230329 153600,59.09090909090909,73.43309522768135,0.33143020772665494
20230329 153700,59.09090909090909,73.16926066008135,0.33146330809551555
20230329 153800,63.63636363636363,73.00249462286382,0.33150582411182294
20230329 153900,63.63636363636363,72.84102323275806,0.3315477577169483
20230329 154000,68.18181818181819,72.77397304947885,0.3315989128324598
20230329 154100,68.18181818181819,72.70427554264377,0.33164900019413707
20230329 154200,81.81818181818181,72.89401574428543,0.3317271403610949
20230329 154300,63.63636363636363,72.72689673059378,0.3317649970879441
20230329 154400,63.63636363636363,72.56295450516919,0.3318021743350805
20230329 154500,77.27272727272727,72.66956874715603,0.3318680838672102
20230329 154600,77.27272727272727,72.77671245385409,0.3319330227140362
20230329 154700,77.27272727272727,72.88050288404798,0.3319967967384974
20230329 154800,77.27272727272727,72.98094003773778,0.332059405940594
20230329 154900,77.27272727272727,73.07802391492346,0.3321208503203262
20230329 155000,77.27272727272727,73.16981314499738,0.3321810328091633
20230329 155100,77.27272727272727,73.25630772795948,0.33223995340710544
20230329 155200,77.27272727272727,73.33750766380986,0.33229761211415265
20230329 155300,77.27272727272727,73.41729569376373,0.3323542030673658
20230329 155400,77.27272727272727,73.49567181782115,0.3324097262667443
20230329 155500,77.27272727272727,73.5726360359821,0.3324641817122888
20230329 155600,77.27272727272727,73.6481883482466,0.33251756940399935
20230329 155700,81.81818181818181,73.81145531432941,0.33257969326344405
20230329 155800,81.81818181818181,73.97242793333044,0.3326406523005242
20230329 155900,81.81818181818181,74.13110620524968,0.33270044651523983
20230329 160000,81.81818181818181,74.28749013008718,0.3327590759075909
20230329 160100,81.81818181818181,74.4415797078429,0.3328165404775772
20230329 160200,68.18181818181819,74.3298780005878,0.3328436225975539
20230329 160300,68.18181818181819,74.22241201102209,0.3328700252378179
20230329 160400,68.18181818181819,74.1172403685381,0.33289565132983884
20230329 160500,68.18181818181819,74.01824581435123,0.3329206950106776
20230329 160600,68.18181818181819,73.92348697785378,0.33294505921180356
20230329 160700,77.27272727272727,74.01121697847535,0.33298835177635433
20230329 160800,77.27272727272727,74.10141781441575,0.33303077072413134
20230329 160900,77.27272727272727,74.18826537385196,0.3330720248495437
20230329 161000,68.18181818181819,74.09738927856982,0.3330927004465152
20230329 161100,68.18181818181819,74.00880753036941,0.3331125994952437
20230329 161200,68.18181818181819,73.92252012925077,0.33313172199572894
20230329 161300,68.18181818181819,73.83852707521392,0.33315006794797136
20230329 161400,68.18181818181819,73.75682836825882,0.3331676373519706
20230329 161500,63.63636363636363,73.58635607806308,0.33317452921762764
20230329 161600,63.63636363636363,73.41906057613434,0.33318074160357214
20230329 161700,63.63636363636363,73.25105912125737,0.3331860803727432
20230329 161800,63.63636363636363,73.08429308403986,0.3331906425936712
20230329 161900,63.63636363636363,72.91876246448176,0.33319442826635604
20230329 162000,63.63636363636363,72.75446726258302,0.3331974373907978
20230329 162100,68.18181818181819,72.68053403805852,0.3332094738885653
20230329 162200,68.18181818181819,72.60695379000813,0.3332206367695593
20230329 162300,68.18181818181819,72.53178514782425,0.3332308289652494
20230329 162400,68.18181818181819,72.45308674089917,0.33323995340710544
20230329 162500,68.18181818181819,72.3630930868023,0.33324762182100576
20230329 162600,68.18181818181819,72.26180418553366,0.33325383420695004
20230329 162700,68.18181818181819,72.1492200370932,0.3332585905649388
20230329 162800,68.18181818181819,72.02534064148098,0.3332618908949718
20230329 162900,68.18181818181819,71.89016599869703,0.3332637351970491
20230329 163000,41.666666666666664,71.22379117707167,0.33326412347117057
20230329 163100,41.666666666666664,70.5512686818554,0.33326305571733644
20230329 163200,41.666666666666664,69.89007084851708,0.33326150262085036
20230329 163300,41.666666666666664,69.24019767705673,0.3332594641817122
20230329 163400,41.666666666666664,68.60164916747429,0.3332569403999222
20230329 163500,41.666666666666664,67.97442531976984,0.33325393127548053
20230329 163600,41.666666666666664,67.3585261339433,0.3332504368083867
20230329 163700,41.666666666666664,66.75395160999477,0.33324645699864097
20230329 163800,41.666666666666664,66.1607017479242,0.3332419918462435
20230329 163900,41.666666666666664,65.5787765477315,0.33323704135119403
20230329 164000,41.666666666666664,65.00817600941679,0.33323160551349273
20230329 164100,41.666666666666664,64.44890013298003,0.3332256843331393
20230329 164200,41.666666666666664,63.90094891842126,0.3332192778101339
20230329 164300,22.22222222222222,62.983058749182675,0.33321238594447683
20230329 164400,11.11111111111111,61.86240320536744,0.333195204814599
20230329 164500,12.5,60.786237404644126,0.33317812075325176
20230329 164600,25.0,59.972156635953475,0.3331716171617162
20230329 164700,12.5,58.92500588507275,0.3331556979227333
20230329 164800,20.0,58.03768057965219,0.3331400698893418
20230329 164900,20.0,57.16504216491557,0.3331251213356629
20230329 165000,20.0,56.303714344153924,0.3331104639875753
20230329 165100,20.0,55.453697117367305,0.33309609784507876
20230329 165200,40.0,55.00799142147804,0.33309192389827236
20230329 165300,40.0,54.5705576525257,0.333088041157057
20230329 165400,40.0,54.13801951380136,0.33308406134731133
20230329 165500,40.0,53.709532931127725,0.3330798874005048
20230329 165600,40.0,53.287630127036586,0.33307581052222873
20230329 165700,40.0,52.872311101527906,0.3330718307124831
20230329 165800,40.0,52.4644199287789,0.3330680450397982
20230329 165900,40.0,52.062268460435114,0.33306425936711337
20230329 170000,40.0,51.66585669649658,0.3330604736944283
20230329 170100,20.0,50.88302777421817,0.33304688410017474
20230329 170200,20.0,50.10982129756027,0.3330333915744516
20230329 170300,20.0,49.34623726652292,0.33301999611725885
20230329 170400,20.0,48.59396382946052,0.33300689186565724
20230329 170500,20.0,47.85300098637315,0.3329940788196467
20230329 170600,20.0,47.12419281143802,0.33298165404775765
20230329 170700,20.0,46.40738583662288,0.3329696175499902
20230329 170800,20.0,45.701697620742465,0.3329578722578139
20230329 170900,20.0,45.00712816379677,0.3329464181712289
20230329 171000,40.0,44.71583432853088,0.3329450592118035
20230329 171100,40.0,44.43177651098442,0.332943894389439
20230329 171200,40.0,44.152307387601496,0.33294263249854406
20230329 171300,40.0,43.87742695838212,0.33294127353911873
20230329 171400,40.0,43.60713522332627,0.3329398175111628
20230329 171500,40.0,43.34143218243393,0.3329382644146768
20230329 171600,40.0,43.08031783570513,0.33293661424966026
20230329 171700,20.0,42.4316353203948,0.3329250630945447
20230329 171800,0.0,41.398384936532864,0.3329134148708988
20230329 171900,0.0,40.376606288079785,0.33290166957872247
20230329 172000,0.0,39.36718181622083,0.33288992428654623
20230329 172100,0.0,38.370111520956016,0.33287817899437006
20230329 172200,0.0,37.38627784347062,0.33285672684915557
20230329 172300,0.0,36.41568078376465,0.3328354688410018
20230329 172400,0.0,35.46096766539398,0.3328146961755
20230329 172500,0.0,34.51860872361747,0.33279402057852847
20230329 172600,0.0,33.58860395843506,0.3327734420500874
20230329 172700,20.0,33.06575755614777,0.33276305571733644
20230329 172800,20.0,32.55402991279521,0.3327529605901766
20230329 172900,20.0,32.05342102837734,0.33274315666860804
20230329 173000,0.0,31.171774040149106,0.33272384003106176
20230329 173100,0.0,30.305128552070887,0.3327049116676373
20230329 173200,0.0,29.45348456414269,0.33268637157833436
20230329 173300,0.0,28.6168420763645,0.33266821976315275
20230329 173400,0.0,27.79520108873632,0.3326504562220927
20230329 173500,0.0,26.988561601258162,0.33263308095515437
20230329 173600,0.0,26.196923613930025,0.3326160939623374
20230329 173700,20.0,25.81244398949699,0.33260929916521065
20230329 173800,20.0,25.43908312399867,0.332602795573675
20230329 173900,20.0,25.077723458620373,0.332596680256261
20230329 174000,20.0,24.72836499336209,0.3325909532129685
20230329 174100,20.0,24.391007728223805,0.33258561444379736
20230329 174200,25.0,24.163690878891813,0.33258066394874786
20230329 174300,25.0,23.94740454437601,0.33257610172782
20230329 174400,25.0,23.739501401120503,0.33257163657542227
20230329 174500,25.0,23.5399814491253,0.33256726849155516
20230329 174600,25.0,23.348844688390404,0.33256299747621826
20230329 174700,25.0,23.16609111891581,0.33255882352941174
20230329 174800,25.0,22.99172074070152,0.3325547466511357
20230329 174900,25.0,22.827498436118123,0.33255096097845077
20230329 175000,100.0,24.144012440459736,0.33255727043292566
20230329 175100,100.0,25.456114238874868,0.33256377402446136
20230329 175200,100.0,26.76203894899294,0.3325702776159969
20230329 175300,100.0,28.061786570813943,0.33257678120753253
20230329 175400,100.0,29.355357104337884,0.3325832847990681
20230329 175500,100.0,30.642750549564756,0.33258978839060366
20230329 175600,100.0,31.92396690649457,0.3325962919821394
20230329 175700,100.0,33.198123733942026,0.3326026985051446
20230329 175800,100.0,34.46522103190711,0.33260900795961956
20230329 175900,100.0,35.72525880038984,0.33261522034556407
20230329 180000,100.0,36.978237039390216,0.3326213356629781
20230329 180100,100.0,38.224155748908224,0.33263715783343045
20230329 180200,100.0,39.46301492894388,0.332652785866822
20230329 180300,100.0,40.69569702068246,0.3326879246748204
20230329 180400,100.0,41.922202024123976,0.33272277227722774
20230329 180500,100.0,43.142529939268435,0.3327671325956125
20230329 180600,100.0,44.35668076611583,0.3328111046398757
20230329 180700,100.0,45.56465450466615,0.33286449233158616
20230329 180800,100.0,46.766451154919416,0.3329173946806446
20230329 180900,100.0,47.962070716875616,0.3330090273733257
20230329 181000,100.0,49.151513190534736,0.33309978644923344
20230329 181100,100.0,50.334778575896806,0.33318967190836746
20230329 181200,63.63636363636363,50.79370682166255,0.3332394680644536
20230329 181300,72.72727272727273,51.42662305446231,0.3332985827994565
20230329 181400,72.72727272727273,52.05350927249589,0.33335711512327704
20230329 181500,100.0,53.20912483405204,0.3334444768006213
20230329 181600,100.0,54.35341573373024,0.33357998446903514
20230329 181700,100.0,55.48638197153048,0.3337141331780237
20230329 181800,100.0,56.608023547452774,0.33386653077072415
20230329 181900,83.33333333333333,57.39154307587622,0.3339879635022325
20230329 182000,100.0,58.49377094572203,0.33414735002912055
20230329 182100,84.21052631578948,59.27507663047007,0.33427567462628627
20230329 182200,84.21052631578948,60.048122975352236,0.3344026402640265
20230329 182300,78.94736842105263,60.709710805961926,0.33451844302077277
20230329 182400,78.94736842105263,61.36406107070976,0.33463298388662416
20230329 182500,100.0,62.42019557992952,0.3347952824694234
20230329 182600,65.0,62.772798951721796,0.33488710929916526
20230329 182700,70.0,63.21324934351019,0.334987575228111
20230329 182800,65.0,63.546924351877905,0.3350770724131237
20230329 182900,65.0,63.870407164555466,0.3351654047757716
20230329 183000,65.0,64.1851538094986,0.33525257231605504
20230329 183100,40.0,64.00096820827595,0.33528955542613076
20230329 183200,60.0,64.20505672858306,0.3353650747427684
20230329 183300,60.0,64.40137976645961,0.3354395263055718
20230329 183400,60.0,64.59382006312086,0.3355130071830713
20230329 183500,60.0,64.78237761856681,0.33558551737526704
20230329 183600,55.0,64.86901321711117,0.3356472529605902
20230329 183700,40.0,64.65861911268526,0.3356787031644342
20230329 183800,70.0,65.03646030237698,0.3357683944865075
20230329 183900,70.0,65.40847738024576,0.3358569209862163
20230329 184000,70.0,65.7746703462916,0.33594428266356047
20230329 184600,50.0,65.74288233776939,0.3359912638322655
20230329 184700,50.0,65.70915295863952,0.33603746845272764
20230329 184900,50.0,65.6695994676867,0.3360827994564163
20230329 185000,50.0,65.62422186491095,0.3361272568433312
20230330 100100,70.0,65.96517701305734,0.3362100562997476
20230330 100200,75.0,66.39446452385177,0.3363013977868374
20230330 100300,70.0,66.71503528061785,0.33638157639293337
20230330 100400,55.0,66.73178153728685,0.33643108134342853
20230330 100500,40.0,66.44761534977027,0.33645020384391394
20230330 100600,40.0,66.15956642103839,0.3364686468646866
20230330 100700,40.0,65.8676347510912,0.3364864104057465
20230330 100800,50.0,65.77178151251658,0.33652319937876135
20230330 100900,80.0,66.26222219745195,0.33661803533294515
20230330 101000,80.0,66.7448973999567,0.3367115123277035
20230330 101100,80.0,67.21980712003088,0.33680363036303634
20230330 101200,60.0,67.29479449492936,0.3368551737526694
20230330 101300,60.0,67.36589912861255,0.3369057464569986
20230330 101400,80.0,67.82527788382554,0.33699456416229856
20230330 101500,100.0,68.66516527813774,0.33715055329062316
20230330 101600,86.95652173913044,69.22988449067009,0.33727499514657355
20230330 101700,100.0,70.033476695361,0.3374368083867211
20230330 101800,83.33333333333371,70.49085780835453,0.3375571733643952
20230330 101900,83.33333333333371,70.93206083295098,0.3376756940399922
20230330 102000,75.00000000000034,71.19368707633991,0.3377726655018442
20230330 102100,79.16666666666703,71.52245238657669,0.33787769365171816
20230330 102200,66.66666666666697,71.59075047362056,0.33795146573480883
20230330 102300,54.16666666666692,71.40100805073106,0.33799427295670736
20230330 102400,54.16666666666692,71.2007498703835,0.3380358182877111
20230330 102500,66.66666666666697,71.23895671300882,0.338105610561056
20230330 102600,66.66666666666697,71.26810382613176,0.3381739468064455
20230330 102700,62.50000000000029,71.20649186334713,0.3382310231023104
20230330 102800,62.50000000000029,71.13274633426467,0.3382866433702196
20230330 102900,62.50000000000029,71.04686723888442,0.3383408076101728
20230330 103000,70.83333333333366,71.11225327001681,0.33841312366530774
20230330 103100,70.83333333333366,71.1638879260117,0.3384837895554261
20230330 103200,70.83333333333366,71.20177120686905,0.3385528052805283
20230330 103300,47.82608695652197,70.7747806346122,0.3385711512327703
20230330 103400,65.21739130434814,70.67951121401018,0.33862754804892253
20230330 103500,56.52173913043506,70.40496043816263,0.33866288099398184
20230330 103600,52.173913043478514,70.03806794732517,0.3386871481265773
20230330 103700,65.21739130434814,69.9206837832795,0.3387396622015143
20230330 103800,65.21739130434814,69.79452124779053,0.33879072024849544
20230330 103900,65.21739130434814,69.65958034085826,0.3388403222675208
20230330 104000,65.21739130434814,69.51683174778655,0.33888846825859037
20230330 104100,65.21739130434814,69.36627546857538,0.3389351582217045
20230330 104200,65.21739130434814,69.20791150322475,0.33898039215686276
20230330 104300,65.21739130434814,69.04173985173468,0.33902417006406516
20230330 104400,65.21739130434814,68.86776051410514,0.33906649194331206
20230330 104500,73.91304347826123,68.85647647413836,0.3391269656377404
20230330 104600,72.72727272727309,68.81244619279552,0.33918578916715203
20230330 104700,72.72727272727309,68.75915027900707,0.3392429625315474
20230330 104800,72.72727272727309,68.71114901233041,0.3392985827994564
20230330 104900,72.72727272727309,68.6684423927655,0.3393526499708795
20230330 105000,72.72727272727309,68.63103042031236,0.3394051640458164
20230330 105100,72.72727272727309,68.598913094971,0.33945612502426714
20230330 105200,63.63636363636396,68.3938372973118,0.33948592506309455
20230330 105300,63.63636363636396,68.195821029135,0.3395143661424965
20230330 105400,45.45454545454568,67.64835805158137,0.339502232576199
20230330 105500,50.000000000000256,67.20061092796605,0.33949893224616584
20230330 105600,59.09090909090939,66.94082377681858,0.33951417200543565
20230330 105700,57.142857142857444,66.65078149931814,0.3395281498738108
20230330 105800,57.142857142857444,66.36905938156477,0.339540865851291
20230330 105900,52.63157894736873,66.00720098835279,0.3395524170064065
20230330 110000,47.36842105263185,65.55133938677045,0.33955299941758876
20230330 110100,44.44444444444472,65.04836265055805,0.3395527082119975
20230330 110200,44.44444444444472,64.55617130661034,0.3395515433896331
20230330 110300,52.94117647058858,64.24136794367527,0.3395692098621629
20230330 110400,52.94117647058858,63.935700442423254,0.3395859056493885
20230330 110500,52.94117647058858,63.639168802854314,0.339601727819841
20230330 110600,70.5882352941181,63.69779378621406,0.33964608813822583
20230330 110700,82.35294117647112,63.992809190622864,0.3397092797515046
20230330 110800,100.0,64.63727130440849,0.3398009124441856
20230330 110900,93.75000000000065,65.15918439858623,0.339881479324403
20230330 111000,87.50000000000061,65.55270230030358,0.3399506891865657
20230330 111100,87.50000000000061,65.94335226816874,0.340018540089303
20230330 111200,100.0,66.57623234139734,0.3401242477188895
20230330 111300,100.0,67.20911241462595,0.34022849932052013
20230330 111400,94.44444444444441,67.73306002598092,0.34032197631527855
20230330 111500,94.44444444444441,68.25808617656236,0.34041457969326344
20230330 111600,83.33333333333385,68.56632594262302,0.3404868957483983
20230330 111700,83.33333333333385,68.87456570868366,0.3405584352552902
20230330 111800,88.88888888888881,69.29497355429734,0.3406393904096291
20230330 111900,88.88888888888881,69.71447315635191,0.340719569015725
20230330 112000,88.88888888888881,70.13306451484732,0.340798971073578
20230330 112100,83.33333333333385,70.44079339390596,0.3408676955930889
20230330 112200,83.33333333333385,70.74767079462792,0.3409356435643568
20230330 112300,88.88888888888881,71.16671627490291,0.3410131042516017
20230330 112400,88.88888888888881,71.58112403650406,0.34108949718501264
20230330 112500,88.88888888888881,71.99186476473521,0.34116491943311994
20230330 112600,88.88888888888881,72.39796777429254,0.34123927392739295
20230330 112700,83.33333333333385,72.6905006033024,0.3413027567462629
20230330 112800,83.33333333333385,72.97947425286492,0.3413652688798291
20230330 112900,83.33333333333385,73.26003529646097,0.3414263249854397
20230330 113000,88.88888888888881,73.64499893717948,0.3414961172587847
20230330 113100,83.33333333333385,73.9154217120467,0.34155494078819654
20230330 113200,88.88888888888881,74.29024708403632,0.3416225004853425
20230330 113300,83.33333333333385,74.55053159017466,0.3416790914385555
20230330 113400,77.77777777777825,74.6963830843844,0.34172471364783547
20230330 113500,77.77777777777825,74.83490051185413,0.3417689768976897
20230330 113600,88.88888888888881,75.18977290815403,0.3418320714424384
20230330 113700,88.88888888888881,75.54097827108394,0.3418941953018831
20230330 113800,88.88888888888881,75.88851660064385,0.3419553484760239
20230330 113900,88.88888888888881,76.22850515561842,0.3420151426907395
20230330 114000,88.88888888888881,76.56094393600777,0.34207357794602977
20230330 114100,83.33333333333385,76.77690047993819,0.3421208503203261
20230330 114200,83.33333333333385,76.98638578850974,0.3421668608037275
20230330 114300,83.33333333333385,77.19328260293773,0.3422119976703552
20230330 114400,83.33333333333385,77.39856160852607,0.34225635798874005
20230330 114500,83.33333333333385,77.60125211997084,0.34229984469035146
20230330 114600,83.33333333333385,77.7984420813606,0.3423421665695981
20230330 114700,83.33333333333385,77.98721943678392,0.3423830324208892
20230330 114800,87.49999999999991,78.24928353264596,0.3424322461657931
20230330 114900,85.7142857142856,78.46711211251942,0.3424799068142109
20230330 115000,85.7142857142856,78.678007225937,0.34252620850320326
20230330 115100,85.7142857142856,78.88779298472163,0.3425717336439525
20230330 115200,92.8571428571428,79.2365254112823,0.3426262861580277
20230330 115300,92.8571428571428,79.58276178991879,0.34267996505532905
20230330 115400,100.0,80.06267540182492,0.3427421859833041
20230330 115500,100.0,80.53482353130039,0.34280304795185396
20230330 115600,85.7142857142856,80.72297687474264,0.342843331391963
20230330 115700,85.7142857142856,80.91390360476726,0.3428835177635412
20230330 115800,100.0,81.38518354366043,0.3429527276257038
20230330 115900,100.0,81.85646348255361,0.3430216462822753
20230330 120000,100.0,82.32450780376737,0.34308988545913416
20230330 120100,100.0,82.78931650730175,0.34318685692098644
20230330 120200,55.5555555555559,82.37781208932786,0.3432042321879246
20230330 120300,94.44444444444441,82.73341869618197,0.3432899437002523
20230330 120400,100.0,83.19256506877733,0.3433841972432537
20230330 120500,100.0,83.64281349275427,0.34349640846437574
20230330 120600,74.99999999999986,83.59396788968148,0.34355775577557734
20230330 120700,74.99999999999986,83.54350447776899,0.3436180353329451
20230330 120800,74.99999999999986,83.49142325701679,0.3436772471364783
20230330 120900,55.000000000000306,83.04475846025997,0.3436960784313726
20230330 121000,55.000000000000306,82.59954969145882,0.3437141331780238
20230330 121100,55.000000000000306,82.15579695061349,0.3437314113764319
20230330 121200,69.99999999999983,82.00923569362239,0.34377751892836333
20230330 121300,59.99999999999978,81.66675778614267,0.34380314502038434
20230330 121400,59.99999999999978,81.32638303015462,0.3438280916326926
20230330 121500,59.99999999999978,80.98364486647026,0.3438518734226363
20230330 121600,59.99999999999978,80.64191959179855,0.3438748786643371
20230330 121700,59.99999999999978,80.29951905778513,0.3438969132207339
20230330 121800,59.99999999999978,79.95559919025264,0.34391788002329643
20230330 121900,59.99999999999978,79.61269221173285,0.34393807027761597
20230330 122000,59.99999999999978,79.27079812222577,0.3439574839836925
20230330 122100,74.99999999999986,79.22403456879013,0.34400553290623165
20230330 122200,74.99999999999986,79.17537184845575,0.3440525140749368
20230330 122300,74.99999999999986,79.12480996122262,0.3440984274898078
20230330 122400,74.99999999999986,79.07234890709064,0.3441432731508444
20230330 122500,74.99999999999986,79.01798868605994,0.3441870510580471
20230330 122600,74.99999999999986,78.9617292981304,0.3442297612114153
20230330 122700,74.99999999999986,78.90525889165657,0.3442715977480101
20230330 122800,74.99999999999986,78.8483472645901,0.3443125606678314
20230330 122900,74.99999999999986,78.790994416931,0.3443526499708794
20230330 123000,50.00000000000028,78.24300427024782,0.3443428460493107
20230330 123100,50.00000000000028,77.69942632949113,0.3443326538536206
20230330 123200,50.00000000000028,77.16026059466094,0.3443220733838089
20230330 123300,50.00000000000028,76.62550706575722,0.34431110463987563
20230330 123400,50.00000000000028,76.0934008604094,0.3442995534847602
20230330 123500,47.36842105263185,75.51234239141415,0.3442874199184625
20230330 123600,44.44444444444472,74.87357949356529,0.34427431566686084
20230330 123700,44.44444444444472,74.2358951349429,0.34426033779848575
20230330 123800,44.44444444444472,73.60105419791755,0.34424568045039805
20230330 123900,44.44444444444472,72.96867849340985,0.3442303436225976
20230330 124000,55.55555555555528,72.5566329451671,0.3442339351582216
20230330 124100,55.55555555555528,72.14401974469985,0.3442366530770724
20230330 124200,55.55555555555528,71.72981711800412,0.3442384003106193
20230330 124300,49.99999999999965,71.20452495098183,0.34423917685886224
20230330 124400,49.99999999999965,70.67815424473305,0.34423898272180165
20230330 124500,56.249999999999694,70.27490354944733,0.34424781595806647
20230330 124600,23.076923076923276,69.22055800019923,0.3442263638128518
20230330 124700,9.090909090909182,67.89777464097371,0.34420432925645517
20230330 124800,0.0,66.40867707247259,0.34418200349446704
20230330 124900,0.0,64.93556726191682,0.34415958066394864
20230330 125000,0.0,63.48187115743752,0.3441373519704912
20230330 125100,0.0,62.04637540240492,0.3441152203455641
20230330 125200,0.0,60.62786664018926,0.3440930887206366
20230330 125300,0.0,59.22634487079052,0.34407095709570956
20230330 125400,0.0,57.84423680746831,0.3440492137449039
20230330 125500,0.0,56.48154245022257,0.34402785866821967
20230330 125600,0.0,55.13718325982682,0.34400679479712676
20230330 125700,0.0,53.81115923628111,0.3439860221316249
20230330 125800,0.0,52.501313301132456,0.34396534653465344
20230330 125900,0.0,51.20764545438088,0.34394476800621243
20230330 130000,0.0,49.93123423525288,0.3439243836148322
20230330 130100,0.0,48.672079643748425,0.34390419336051253
20230330 130200,0.0,47.4301816798675,0.3438841972432537
20230330 130300,29.999999999999222,46.79269709850128,0.34389370995923113
20230330 130400,29.999999999999222,46.16556649370917,0.3439030285381478
20230330 130500,29.999999999999222,45.549868404717685,0.3439122500485344
20230330 130600,29.999999999999222,44.94560283152678,0.34392137449039023
20230330 130700,0.0,43.764534480018874,0.3439009900990099
20230330 130800,0.0,42.60072275613451,0.3438807998446903
20230330 130900,0.0,41.453089120647206,0.34386070665890117
20230330 131000,0.0,40.32163357355698,0.3438407105416424
20230330 131100,0.0,39.206356114863844,0.3438208114929141
20230330 131200,19.999999999999112,38.50049214653931,0.3438207144243837
20230330 131300,19.999999999999112,37.806923525396584,0.34382052028732285
20230330 131400,19.999999999999112,37.1267287906621,0.34382032615026203
20230330 131500,10.000000000000112,36.26275097173685,0.3438102310231024
20230330 131600,10.000000000000112,35.41193133137456,0.34380003882741217
20230330 131700,10.000000000000112,34.574269869575225,0.3437897495631916
20230330 131800,10.000000000000112,33.75192366479178,0.3437795573675015
20230330 131900,10.000000000000112,32.94489271702424,0.34376946224034177
20230330 132000,19.999999999999112,32.34925545764513,0.3437692681032809
20230330 132100,19.999999999999112,31.766992084674275,0.34376907396622014
20230330 132200,29.999999999999222,31.394181029484212,0.34377868375072795
20230330 132300,29.999999999999222,31.031723950868276,0.343788099398175
