Datetime,K,D,med
20230322 101900,55.88235294117647,51.178754164353776,14438.34789361289
20230322 102000,61.76470588235294,51.64062526887566,14440.071830712483
20230322 102100,55.88235294117647,51.975165301189946,14441.366724907784
20230322 102200,50.0,52.184040938765875,14442.23840031062
20230322 102300,50.0,52.38373441806241,14443.082896524948
20230322 102400,55.88235294117647,52.689585992828086,14444.292370413512
20230322 102500,50.0,52.87082256237306,14445.082508250825
20230322 102600,50.0,53.042876973638585,14445.845466899631
20230322 102700,50.0,53.205749226624704,14446.58124635993
20230322 102800,50.0,53.35943932133139,14447.289846631722
20230322 102900,50.0,53.50342256299986,14447.967384973792
20230322 103000,50.0,53.63769895163004,14448.611920015532
20230322 103100,50.0,53.76226848722201,14449.22345175694
20230322 103200,50.0,53.87713116977571,14449.801980198019
20230322 103300,50.0,53.98228699929116,14450.347505338768
20230322 103400,50.0,54.07773597576834,14450.86002717919
20230322 103500,56.666666666666664,54.29419705345568,14452.123859444768
20230322 103600,56.666666666666664,54.499657031033,14453.346922927587
20230322 103700,76.66666666666667,55.08826392058659,14455.71345369831
20230322 103800,83.33333333333333,55.79768379641618,14458.43913803145
20230322 103900,76.66666666666667,56.36717565229444,14460.74354494273
20230322 104000,73.33333333333333,56.8609042757409,14462.8169287517
20230322 104100,63.333333333333336,57.15029119804891,14464.274898078043
20230322 104200,63.333333333333336,57.432858433863366,14465.709570957095
20230322 104300,90.0,58.231481800177725,14468.689574839836
20230322 104400,90.0,59.018108491711544,14471.630751310426
20230322 104500,93.33333333333333,59.85809798558892,14474.729178800233
20230322 104600,73.33333333333333,60.29328681840472,14476.610366919045
20230322 104700,73.33333333333333,60.7197145941193,14478.462434478743
20230322 104800,33.333333333333336,60.353067587242556,14477.932440302853
20230322 104900,31.03448275862069,59.94034950423024,14477.396622015143
20230322 105000,24.137931034482758,59.38837112289909,14476.44923315861
20230322 105100,24.137931034482758,58.83618676060165,14475.496020190254
20230322 105200,24.137931034482758,58.28379641733789,14474.536983110076
20230322 105300,24.137931034482758,57.7292089437666,14473.564356435643
20230322 105400,24.137931034482758,57.17341991455838,14472.582022908173
20230322 105500,24.137931034482758,56.616429329713284,14471.589982527665
20230322 105600,17.24137931034483,55.923010684836406,14470.196078431372
20230322 105700,17.24137931034483,55.22972936060373,14468.796350223258
20230322 105800,17.24137931034483,54.53658535701524,14467.39079790332
20230322 105900,17.24137931034483,53.843578674071,14465.979421471558
20230322 110000,3.4482758620689653,52.88025630298125,14463.777907202484
20230322 110100,3.4482758620689653,51.91974900509803,14461.578334304018
20230322 110200,3.4482758620689653,50.96205678042126,14459.38070277616
20230322 110300,3.4482758620689653,50.007179628951,14457.18501261891
20230322 110400,3.4482758620689653,49.05511755068725,14454.991263832266
20230322 110500,6.896551724137931,48.17348379782741,14452.995534847603
20230322 110600,10.344827586206897,47.36160893223092,14451.195884294311
20230322 110700,10.344827586206897,46.55121026355979,14449.394292370414
20230322 110800,17.24137931034483,45.877514296208865,14447.982915938652
20230322 110900,24.137931034482758,45.33967994123233,14446.959813628422
20230322 111000,24.137931034482758,44.801141817954175,14445.92894583576
20230322 111100,24.137931034482758,44.26189992637436,14444.890312560668
20230322 111200,24.137931034482758,43.72245205382827,14443.845855173753
20230322 111300,24.137931034482758,43.18329598765111,14442.797515045622
20230322 111400,24.137931034482758,42.64443172784294,14441.745292176276
20230322 111500,24.137931034482758,42.10635706173902,14440.691127936323
20230322 111600,37.93103448275862,41.83902721079378,14440.417394680644
20230322 111700,37.93103448275862,41.569311413655235,14440.13201320132
20230322 111800,37.93103448275862,41.297209670323376,14439.83498349835
20230322 111900,37.93103448275862,41.022721980798224,14439.526305571733
20230322 112000,37.93103448275862,40.74806073323661,14439.205979421471
20230322 112100,37.93103448275862,40.474860077981695,14438.874005047564
20230322 112200,24.137931034482758,39.932667006243776,14437.74606872452
20230322 112300,24.137931034482758,39.395494720560094,14436.61424966026
20230322 112400,24.137931034482758,38.86237253562686,14435.476606484177
20230322 112500,24.137931034482758,38.33750675442731,14434.338963308095
20230322 112600,34.48275862068966,38.03020836891257,14433.807027761599
20230322 112700,34.48275862068966,37.73562930806862,14433.288681809358
20230322 112800,34.48275862068966,37.452887130710174,14432.78198408076
20230322 112900,34.48275862068966,37.18109939565197,14432.284993205203
20230322 113000,37.93103448275862,36.98876179627667,14431.995728984662
20230322 113100,37.93103448275862,36.80847408343163,14431.727819840808
20230322 113200,37.93103448275862,36.64023625711682,14431.481265773637
20230322 113300,37.93103448275862,36.484048317332224,14431.25606678315
20230322 113400,34.48275862068966,36.272297011880454,14430.856144437974
20230322 113500,24.137931034482758,35.86539209145032,14429.877693651719
20230322 113600,24.137931034482758,35.47033870550879,14428.920597942148
20230322 113700,48.275862068965516,35.561148645588815,14429.359347699476
20230322 113800,48.275862068965516,35.66200015777737,14429.821393904096
20230322 113900,48.275862068965516,35.77289324207448,14430.312560667831
20230322 114000,37.93103448275862,35.69098814188781,14430.244612696564
20230322 114100,40.74074074074074,35.67622520779965,14430.211609396234
20230322 114200,40.74074074074074,35.672966692127204,14430.21355076684
20230322 114300,40.74074074074074,35.67036375912182,14430.21355076684
20230322 114400,26.923076923076923,35.39633984141304,14429.619491360902
20230322 114500,26.923076923076923,35.11994411345962,14429.009900990099
20230322 114600,26.923076923076923,34.85316739372059,14428.425548437197
20230322 114700,26.923076923076923,34.59201274270958,14427.85284410794
20230322 114800,26.923076923076923,34.32962826416431,14427.268491555038
20230322 114900,26.923076923076923,34.070581888926306,14426.68802174335
20230322 115000,26.923076923076923,33.81658659106115,14426.117258784701
20230322 115100,26.923076923076923,33.566500387858454,14425.552319937877
20230322 115200,34.61538461538461,33.47229482462286,14425.389244806833
20230322 115300,34.61538461538461,33.38221796810944,14425.233935158221
20230322 115400,34.61538461538461,33.29626981831816,14425.08639099204
20230322 115500,34.61538461538461,33.215592357959395,14424.950495049505
20230322 115600,34.61538461538461,33.14075657838837,14424.828188701224
20230322 115700,34.61538461538461,33.07004950553949,14424.713647835371
20230322 115800,34.61538461538461,33.002329156702366,14424.602989710736
20230322 115900,34.61538461538461,32.93873751458741,14424.50009706853
20230322 120000,26.923076923076923,32.728445016600325,14424.01281304601
20230322 120100,26.923076923076923,32.52377458734128,14423.537177247137
20230322 120200,26.923076923076923,32.325868209520635,14423.077072413123
20230322 120300,26.923076923076923,32.13358390042804,14422.628615802756
20230322 120400,26.923076923076923,31.945779677353094,14422.187924674821
20230322 120500,34.61538461538461,31.91328510289006,14422.14715589206
20230322 120600,34.61538461538461,31.884919235149194,14422.11415259173
20230322 120700,26.923076923076923,31.708710528825815,14421.69287516987
20230322 120800,26.923076923076923,31.536981908520083,14421.27936323044
20230322 120900,26.923076923076923,31.36973337423201,14420.873616773442
20230322 121000,34.61538461538461,31.35779448855583,14420.867792661618
20230322 121100,34.61538461538461,31.348842326891454,14420.865851291011
20230322 121200,38.46153846153846,31.418291670535957,14421.063871092992
20230322 121300,38.46153846153846,31.489981057189297,14421.26383226558
20230322 121400,38.46153846153846,31.563910486851466,14421.465734808775
20230322 121500,38.46153846153846,31.640079959522453,14421.669578722578
20230322 121600,38.46153846153846,31.71848947520227,14421.875364006988
20230322 121700,38.46153846153846,31.800433280962668,14422.090856144438
20230322 121800,38.46153846153846,31.88591137680367,14422.316055134925
20230322 121900,38.46153846153846,31.978806503940564,14422.562609202098
20230322 122000,38.46153846153846,32.08041290944511,14422.834401087168
20230322 122100,38.46153846153846,32.18943634624555,14423.127548048922
20230322 122200,30.76923076923077,32.154400128211705,14423.047951854009
20230322 122300,30.76923076923077,32.12568580933611,14422.985827994564
20230322 122400,34.61538461538461,32.178708170915904,14423.137254901962
20230322 122500,34.61538461538461,32.242482738938065,14423.319743739079
20230322 122600,65.0,32.91278628564995,14424.317608231411
20230322 122700,65.0,33.58859038241683,14425.340710541643
20230322 122800,100.0,34.95228679782734,14426.377402446127
20230322 122900,100.0,36.31080622495078,14427.427683944865
20230322 123000,100.0,37.656383181356574,14428.468258590565
20230322 123100,100.0,38.988571374950965,14429.499126383227
20230322 123200,100.0,40.306031929452885,14430.516404581635
20230322 123300,100.0,41.60876484486227,14431.520093185789
20230322 123400,100.0,42.896770121179166,14432.51019219569
20230322 123500,100.0,44.17004775840355,14433.486701611339
20230322 123600,100.0,45.42859775653542,14434.449621432732
20230322 123700,100.0,46.67242011557478,14435.398951659872
20230322 123800,100.0,47.900175959240485,14436.330809551544
20230322 123900,100.0,49.11186528753256,14437.245195107746
20230322 124000,100.0,50.307488100450975,14438.14210832848
20230322 124100,69.23076923076923,50.88372614761869,14438.237235488255
20230322 124200,69.23076923076923,51.447193374873976,14438.31489031256
20230322 124300,69.23076923076923,51.99788978221689,14438.375072801398
20230322 124400,69.23076923076923,52.535815369647445,14438.417782954766
20230322 124500,66.66666666666667,53.010693616300834,14438.443020772665
20230322 124600,63.63636363636363,53.41388112390061,14438.450786255096
20230322 124700,63.63636363636363,53.80605333118738,14438.443020772665
20230322 124800,55.55555555555556,54.02943245903097,14438.421665695982
20230322 124900,42.857142857142854,53.99504602474898,14438.386721025043
20230322 125000,42.857142857142854,53.955686621422736,14438.342069501068
20230322 125100,42.857142857142854,53.91269312533345,14438.29159386527
20230322 125200,42.857142857142854,53.86606553648106,14438.235294117647
20230322 125300,42.857142857142854,53.815803854865564,14438.173170258202
20230322 125400,42.857142857142854,53.761908080487025,14438.105222286935
20230322 125500,42.857142857142854,53.70437821334535,14438.031450203844
20230322 125600,42.857142857142854,53.64321425344062,14437.95185400893
20230322 125700,42.857142857142854,53.57841620077277,14437.866433702195
20230322 125800,42.857142857142854,53.512661807904124,14437.782954766064
20230322 125900,42.857142857142854,53.445951074834646,14437.701417200544
20230322 130000,42.857142857142854,53.37828400156433,14437.62182100563
20230322 130100,100.0,54.43010876736499,14438.328479906815
20230322 130200,100.0,55.46988364663537,14439.029314696176
20230322 130300,100.0,56.49760863937556,14439.724325373714
20230322 130400,100.0,57.5106059930232,14440.405746456998
20230322 130500,100.0,58.50887570757833,14441.07357794603
20230322 130600,100.0,59.49241778304098,14441.727819840808
20230322 130700,100.0,60.461232219411094,14442.368472141332
20230322 130800,100.0,61.417327331110435,14443.001358959425
20230322 130900,100.0,62.360703118138915,14443.626480295088
20230322 131000,100.0,63.2913595804966,14444.24383614832
20230322 131100,100.0,64.20929671818352,14444.853426519123
20230322 131200,100.0,65.11518396934017,14445.457192778102
20230322 131300,100.0,66.00902133396659,14446.055134925256
20230322 131400,100.0,66.89080881206283,14446.64725296059
20230322 131500,100.0,67.7605464036288,14447.2335468841
20230322 131600,28.571428571428573,67.2170044464343,14446.831683168317
20230322 131700,33.333333333333336,66.76597246466504,14446.622015142691
20230322 131800,33.333333333333336,66.31315531452096,14446.406523005242
20230322 131900,0.0,65.20964429174418,14445.21840419336
20230322 132000,0.0,64.11550540293537,14444.047757716948
20230322 132100,0.0,63.030738648094534,14442.894583576004
20230322 132200,0.0,61.9533357127999,14441.556979227335
20230322 132300,0.0,60.88384206516607,14440.036886041546
20230322 132400,0.0,59.82225770519305,14438.336245389244
20230322 132500,0.0,58.76858263288082,14436.653077072413
20230322 132600,0.0,57.72013432758918,14434.981556979228
20230322 132700,0.0,56.67691278931815,14433.321685109688
20230322 132800,0.0,55.6389180180677,14430.496990875557
20230322 132900,0.0,54.60615001383784,14427.107357794603
20230322 133000,0.0,53.57860877662856,14423.55076684139
20230322 133100,0.0,52.55629430643989,14420.0252378179
20230322 133200,4.545454545454546,51.628333162986614,14416.726849155504
20230322 133300,40.90909090909091,51.41772882308701,14415.026208503203
20230322 133400,40.90909090909091,51.2059026415462,14413.343040186372
20230322 133500,40.90909090909091,50.99285461836422,14411.677344205009
20230322 133600,36.36363636363637,50.68945819382628,14409.833042127742
20230322 133700,100.0,51.633494204839565,14411.145408658513
20230322 133800,66.66666666666667,51.911241867561024,14410.877499514658
20230322 133900,66.66666666666667,52.18276718859129,14410.613473112016
20230322 134000,66.66666666666667,52.44807016793038,14410.353329450592
20230322 134100,66.66666666666667,52.707150805578294,14410.097068530382
20230322 134200,4.166666666666667,51.7330255434507,14406.899631139584
20230322 134300,29.166666666666668,51.25351422235521,14404.907784896137
20230322 134400,33.333333333333336,50.855266683746585,14403.12948941953
20230322 134500,33.333333333333336,50.45577467679972,14401.366724907784
20230322 134600,33.333333333333336,50.05503820151462,14399.619491360902
20230322 134700,37.5,49.73624996630239,14398.087749951466
20230322 134800,37.5,49.416901720337954,14396.5734808775
20230322 134900,37.5,49.09550010161542,14395.072801397786
20230322 135000,37.5,48.772045110134805,14393.585711512327
20230322 135100,33.333333333333336,48.36483739949087,14391.91613278975
20230322 135200,37.5,48.0395779289198,14390.46204620462
20230322 135300,20.833333333333332,47.386961061975626,14388.24111822947
20230322 135400,20.833333333333332,46.73776648296158,14386.047369442827
20230322 135500,20.833333333333332,46.091994191877696,14383.88079984469
20230322 135600,0.0,45.041147456697836,14380.761017278199
20230322 135700,0.0,43.997767531547375,14377.678120753251
20230322 135800,25.0,43.452050494857716,14375.808580858085
20230322 135900,33.333333333333336,43.072345534488804,14374.356435643564
20230322 140000,37.5,42.775335495195726,14373.1217239371
20230322 140100,33.333333333333336,42.39681277974813,14371.710347505339
20230322 140200,0.0,41.3656908677293,14368.163463405164
20230322 140300,37.03703703703704,41.06825217823083,14366.620073772083
20230322 140400,37.03703703703704,40.769596675246056,14365.096097845078
20230322 140500,37.03703703703704,40.469724358775025,14363.591535624151
20230322 140600,14.814814814814815,39.73365206232611,14360.931857891672
20230322 140700,40.74074074074074,39.50977527904338,14359.677732479131
20230322 140800,33.333333333333336,39.14536483455139,14358.058629392352
20230322 140900,33.333333333333336,38.787102063650316,14356.470588235294
20230322 141000,33.333333333333336,38.44178176346687,14354.91360900796
20230322 141100,33.333333333333336,38.109403934001094,14353.387691710348
20230322 141200,33.333333333333336,37.789968575252985,14351.892836342458
20230322 141300,37.03703703703704,37.55609732847162,14350.625121335663
20230322 141400,33.333333333333336,37.26182788500786,14349.190448456611
20230322 141500,33.333333333333336,36.98050091226174,14347.78683750728
20230322 141600,40.74074074074074,36.85735969273146,14346.806445350418
20230322 141700,40.74074074074074,36.74572289161689,14345.853232382062
20230322 141800,40.74074074074074,36.64559050891801,14344.927198602214
20230322 141900,40.74074074074074,36.556962544634835,14344.028344010872
20230322 142000,40.74074074074074,36.47983899876736,14343.156668608037
20230322 142100,40.74074074074074,36.41421987131558,14342.31217239371
20230322 142200,40.74074074074074,36.360105162279496,14341.49485536789
20230322 142300,40.74074074074074,36.31152142363558,14340.696952048145
20230322 142400,40.74074074074074,36.26846865538382,14339.918462434478
20230322 142500,40.74074074074074,36.23094685752422,14339.159386526888
20230322 142600,3.7037037037037037,35.47273961756586,14336.458940011647
20230322 142700,3.7037037037037037,34.726755822174184,14333.797320908561
20230322 142800,33.333333333333336,34.57338030721839,14332.743156668608
20230322 142900,33.333333333333336,34.4258877334979,14331.712288875946
20230322 143000,33.333333333333336,34.28270931668331,14330.704717530576
20230322 143100,33.333333333333336,34.14137982425693,14329.720442632499
20230322 143200,33.333333333333336,34.001899256218806,14328.759464181712
20230322 143300,33.333333333333336,33.864267612568916,14327.821782178218
20230322 143400,33.333333333333336,33.72848489330727,14326.907396622015
20230322 143500,33.333333333333336,33.59455109843385,14326.016307513104
20230322 143600,48.148148148148145,33.752952792945024,14325.932828576975
20230322 143700,48.148148148148145,33.91032730724052,14325.864880605708
20230322 143800,48.148148148148145,34.06667464132032,14325.8124635993
20230322 143900,48.148148148148145,34.22199479518446,14325.775577557755
20230322 144000,48.148148148148145,34.3762877688329,14325.754222481071
20230322 144100,37.03703703703704,34.31168863851838,14325.16016307513
20230322 144200,40.74074074074074,34.3208410476902,14324.783537177247
20230322 144300,37.03703703703704,34.26887623402864,14324.238012036498
20230322 144400,37.03703703703704,34.22913486493374,14323.721607454863
20230322 144500,37.03703703703704,34.20161694040553,14323.234323432343
20230322 144600,37.03703703703704,34.186322460444,14322.776159968938
20230322 144700,37.03703703703704,34.183251425049136,14322.347117064648
20230322 144800,37.03703703703704,34.192403834220954,14321.947194719472
20230322 144900,37.03703703703704,34.21377968795946,14321.576392933412
20230322 145000,37.03703703703704,34.247378986264636,14321.234711706466
20230322 145100,37.03703703703704,34.2932017291365,14320.922151038634
20230322 145200,37.03703703703704,34.35124791657503,14320.638710929916
20230322 145300,37.03703703703704,34.42151754858024,14320.384391380314
20230322 145400,37.03703703703704,34.504010625152155,14320.159192389827
20230322 145500,29.62962962962963,34.45348386379254,14319.57095709571
20230322 145600,29.62962962962963,34.41661859930158,14319.015725101923
20230322 145700,29.62962962962963,34.393414831679245,14318.493496408464
20230322 145800,29.62962962962963,34.370005628013786,14317.994564162298
20230322 145900,25.925925925925927,34.2746938092502,14317.324791302659
20230322 150000,25.925925925925927,34.18082004278858,14316.682197631528
20230322 150100,48.148148148148145,34.517642940764645,14317.2335468841
20230322 150200,48.148148148148145,34.84511849877797,14317.790720248495
20230322 150300,48.148148148148145,35.16324671682854,14318.353717724714
20230322 150400,48.148148148148145,35.47202759491636,14318.920597942148
20230322 150500,18.51851851851852,35.190488003048664,14317.920792079209
20230322 150600,25.925925925925927,35.05059656292428,14317.328674043874
20230322 150700,25.925925925925927,34.905671939743,14316.748204232188
20230322 150800,25.925925925925927,34.75571413350487,14316.179382644146
20230322 150900,25.925925925925927,34.600723144209844,14315.62220927975
20230322 151000,40.74074074074074,34.73118553685434,14315.849349640846
20230322 151100,40.74074074074074,34.853738641838035,14316.062900407687
20230322 151200,48.148148148148145,35.113625741659135,14316.653077072413
20230322 151300,48.148148148148145,35.36416550151748,14317.223840031062
20230322 151400,48.148148148148145,35.606240362598356,14317.777130654242
20230322 151500,70.37037037037037,36.282639701878686,14319.50495049505
20230322 151600,70.37037037037037,36.953319514958054,14321.219180741604
20230322 151700,70.37037037037037,37.618279801836394,14322.919821393903
20230322 151800,100.0,38.857611251321224,14324.604931081343
20230322 151900,100.0,40.09694270080603,14326.305571733645
20230322 152000,84.21052631578948,41.02020539171219,14327.417977091827
20230322 152100,84.21052631578948,41.94006216927162,14328.536206561832
20230322 152200,84.21052631578948,42.85651303348428,14329.66026014366
20230322 152300,84.21052631578948,43.7695579843502,14330.790137837314
20230322 152400,84.21052631578948,44.66706345557156,14331.896719083674
20230322 152500,84.21052631578948,45.5538828736675,14332.991652106388
20230322 152600,84.21052631578948,46.43082514305783,14334.076878276062
20230322 152700,84.21052631578948,47.297890263742595,14335.152397592701
20230322 152800,84.21052631578948,48.15507823572175,14336.2182100563
20230322 152900,94.73684210526316,49.209596312228406,14337.668413900214
20230322 153000,89.47368421052632,50.14980342203468,14338.910891089108
20230322 153100,89.47368421052632,51.07992051355117,14340.143661424967
20230322 153200,89.47368421052632,51.999947586777935,14341.366724907784
20230322 153300,89.47368421052632,52.90907573729507,14342.578140166957
20230322 153400,89.47368421052632,53.80811386952248,14343.779848573093
20230322 153500,89.47368421052632,54.6938263657807,14344.964084643758
20230322 153600,89.47368421052632,55.56621322606977,14346.130848378956
20230322 153700,89.47368421052632,56.42527445038965,14347.280139778684
20230322 153800,89.47368421052632,57.266965516641136,14348.402251989904
20230322 153900,89.47368421052632,58.09128642482412,14349.497185012619
20230322 154000,84.21052631578948,58.7998914270512,14350.380508639098
20230322 154100,84.21052631578948,59.49861928057268,14351.25412541254
20230322 154200,84.21052631578948,60.18827888980848,14352.119976703552
20230322 154300,83.33333333333333,60.85086148793758,14352.976121141526
20230322 154400,66.66666666666667,61.170468612048694,14353.21296835566
20230322 154500,66.66666666666667,61.484323526951904,14353.443991457969
20230322 154600,66.66666666666667,61.79242623264731,14353.669190448456
20230322 154700,83.33333333333333,62.421574114755835,14354.476800621238
20230322 154800,83.33333333333333,63.03742001307116,14355.26111434673
20230322 154900,83.33333333333333,63.64499711065017,14356.035721219181
20230322 155000,83.33333333333333,64.24286735519098,14356.79673849738
20230322 155100,83.33333333333333,64.83103074669351,14357.544166181324
20230322 155200,83.33333333333333,65.40948728515782,14358.278004271015
20230322 155300,83.33333333333333,65.97823697058388,14358.998252766452
20230322 155400,83.33333333333333,66.53727980297171,14359.704911667637
20230322 155500,83.33333333333333,67.08733480847226,14360.399922345176
20230322 155600,83.33333333333333,67.62768296093458,14361.081343428461
20230322 155700,83.33333333333333,68.15832426035863,14361.749174917491
20230322 155800,83.33333333333333,68.68069675904641,14362.407299553484
20230322 155900,83.33333333333333,69.1948004569979,14363.05571733644
20230322 160000,55.55555555555556,69.15597304484493,14362.714036109493
20230322 160100,55.55555555555556,69.11426952808803,14362.372354882547
20230322 160200,55.55555555555556,69.06968990672723,14362.030673655601
20230322 160300,55.55555555555556,69.02223418076245,14361.688992428655
20230322 160400,55.55555555555556,68.97190235019374,14361.347311201709
20230322 160500,83.33333333333333,69.46335672438933,14361.986022131625
20230322 160600,83.33333333333333,69.94654229784862,14362.615026208503
20230322 160700,83.33333333333333,70.42145907057164,14363.234323432343
20230322 160800,78.57142857142857,70.78754609944258,14363.82450009707
20230322 160900,78.57142857142857,71.13909852826156,14364.385556202678
20230322 161000,78.57142857142857,71.48186856623643,14364.933022714036
20230322 161100,78.57142857142857,71.81585621336716,14365.46689963114
20230322 161200,78.57142857142857,72.14106146965376,14365.98718695399
20230322 161300,78.57142857142857,72.45748433509624,14366.493884682586
20230322 161400,78.57142857142857,72.76512480969458,14366.986992816928
20230322 161500,78.57142857142857,73.06398289344881,14367.466511357017
20230322 161600,14.285714285714286,72.09355438467821,14366.1677344205
20230322 161700,14.285714285714286,71.1268237246841,14364.872840225198
20230322 161800,14.285714285714286,70.16666701807043,14363.589594253543
20230322 161900,14.285714285714286,69.21308426483712,14362.317996505533
20230322 162000,78.57142857142857,69.52657966666489,14362.822752863522
20230322 162100,78.57142857142857,69.83416878225243,14363.321685109688
20230322 162200,78.57142857142857,70.13585161159979,14363.81479324403
20230322 162300,78.57142857142857,70.42947107625403,14364.296253154727
20230322 162400,78.57142857142857,70.71574620236608,14364.768006212385
20230322 162500,78.57142857142857,70.99395796378501,14365.2281110464
20230322 162600,78.57142857142857,71.26410636051077,14365.676567656767
20230322 162700,71.42857142857143,71.38613537013443,14365.917297612114
20230322 162800,71.42857142857143,71.5014877083561,14366.148320714425
20230322 162900,71.42857142857143,71.61016337517583,14366.369636963696
20230322 163000,35.714285714285715,71.01188225854874,14365.600854203067
20230322 163100,28.571428571428573,70.27380191456663,14364.635993011067
20230322 163200,28.571428571428573,69.53736505892962,14363.673073189671
20230322 163300,64.28571428571429,69.50285180368252,14363.692486895749
20230322 163400,64.28571428571429,69.46304857032464,14363.704135119395
20230322 163500,64.28571428571429,69.41795535885593,14363.70801786061
20230322 163600,64.28571428571429,69.36757216927647,14363.704135119395
20230322 163700,64.28571428571429,69.31046094928428,14363.688604154533
20230322 163800,42.857142857142854,68.82645363165238,14363.073189671908
20230322 163900,42.857142857142854,68.33987836348132,14362.45195107746
20230322 164000,42.857142857142854,67.85073514477102,14361.82488837119
20230322 164100,42.857142857142854,67.3583049493705,14361.19006018249
20230322 164200,42.857142857142854,66.86258777727981,14360.547466511358
20230322 164300,42.857142857142854,66.36789778540481,14359.90875558144
20230322 164400,42.857142857142854,65.8742349737455,14359.27392739274
20230322 164500,42.857142857142854,65.3815993423019,14358.642981945253
20230322 164600,33.333333333333336,64.70324952786201,14358.015919238982
20230322 164700,50.0,64.34882099443911,14357.769365171811
20230322 164800,50.0,63.989718791034846,14357.511162880994
20230322 164900,50.0,63.62594291764918,14357.24131236653
20230322 165000,50.0,63.25749337428217,14356.959813628422
20230322 165100,50.0,62.88437016093376,14356.666666666666
20230322 165200,50.0,62.50944938220789,14356.369636963696
20230322 165300,50.0,62.132731038104566,14356.068724519511
20230322 165400,50.0,61.75565318092574,14355.767812075324
20230322 165500,25.0,60.88801973224005,14354.878664337022
20230322 165600,25.0,60.02488019699802,14353.995340710542
20230322 165700,25.0,59.170548732105495,14353.12948941953
20230322 165800,25.0,58.32502533756249,14352.281110463988
20230322 165900,25.0,57.48831001336899,14351.450203843913
20230322 170000,27.272727272727273,56.71071824859027,14350.636769559309
20230322 170100,27.272727272727273,55.94724554277629,14349.840807610173
20230322 170200,27.272727272727273,55.194826573914916,14349.056493884682
20230322 170300,27.272727272727273,54.45346134200622,14348.283828382839
20230322 170400,27.272727272727273,53.723149847050166,14347.52281110464
20230322 170500,36.36363636363637,53.18214520847633,14346.96952048146
20230322 170600,36.36363636363637,52.65042942448455,14346.425936711319
20230322 170700,36.36363636363637,52.1280024950748,14345.892059794214
20230322 170800,36.36363636363637,51.614864420247116,14345.367889730149
20230322 170900,36.36363636363637,51.11101520000148,14344.853426519123
20230322 171000,40.0,50.68775608210974,14344.348670161135
20230322 171100,40.0,50.27512341385988,14343.8575033974
20230322 171200,40.0,49.87209542124786,14343.377984857309
20230322 171300,40.0,49.47867210427368,14342.910114540866
20230322 171400,40.0,49.09485346293734,14342.453892448068
20230322 171500,40.0,48.720639497238835,14342.009318578917
20230322 171600,40.0,48.356030207178165,14341.576392933412
20230322 171700,40.0,48.00102559275534,14341.15511551155
20230322 171800,30.0,47.45954722259783,14340.549407881965
20230322 171900,30.0,46.9296148986858,14339.957289846632
20230322 172000,33.333333333333336,46.476588098143445,14339.378761405553
20230322 172100,33.333333333333336,46.034460220310706,14338.813822558726
20230322 172200,33.333333333333336,45.60220949118353,14338.260531935546
20230322 172300,33.333333333333336,45.17983591076194,14337.718889536012
20230322 172400,33.333333333333336,44.767339479045944,14337.188895360125
20230322 172500,33.333333333333336,44.36454990036819,14336.670549407881
20230322 172600,33.333333333333336,43.968231557049265,14336.158027567462
20230322 172700,33.333333333333336,43.57838444908917,14335.651329838865
20230322 172800,33.333333333333336,43.195008576487915,14335.150456222093
20230322 172900,33.333333333333336,42.82133955692488,14334.661230828966
20230322 173000,33.333333333333336,42.457377390400104,14334.183653659484
20230322 173100,33.333333333333336,42.10312207691357,14333.717724713648
20230322 173200,66.66666666666667,42.41216838770711,14333.851679285575
20230322 173300,66.66666666666667,42.72445031618008,14333.991457969327
20230322 173400,66.66666666666667,43.039967862332446,14334.1370607649
20230322 173500,66.66666666666667,43.35872102616425,14334.288487672296
20230322 173600,66.66666666666667,43.68070980767544,14334.445738691516
20230322 173700,66.66666666666667,44.00593420686606,14334.608813822559
20230322 173800,66.66666666666667,44.3343942237361,14334.777713065425
20230322 173900,66.66666666666667,44.66608985828555,14334.952436420113
20230322 174000,77.77777777777777,45.21888603426169,14335.329062317996
20230322 174100,77.77777777777777,45.772760749464304,14335.709570957095
20230322 174200,77.77777777777777,46.32232130776104,14336.084255484371
20230322 174300,77.77777777777777,46.86756770915187,14336.453115899825
20230322 174400,77.77777777777777,47.40849995363681,14336.816152203455
20230322 174500,100.0,48.38084788871044,14337.565521258008
20230322 174600,100.0,49.34456750997228,14338.305183459523
20230322 174700,44.44444444444444,49.21572689481833,14338.064453504174
20230322 174800,44.44444444444444,49.09443605424968,14337.833430401864
20230322 174900,44.44444444444444,48.98069498826634,14337.612114152591
20230322 175000,44.44444444444444,48.87357923467417,14337.400504756359
20230322 175100,44.44444444444444,48.773088793473185,14337.198602213162
20230322 175200,44.44444444444444,48.67922366466339,14337.006406523005
20230322 175300,44.44444444444444,48.591983848244766,14336.823917685886
20230322 175400,44.44444444444444,48.51136934421733,14336.651135701806
20230322 175500,44.44444444444444,48.43738015258107,14336.488060570762
20230322 175600,33.333333333333336,48.15215134958875,14336.138613861385
20230322 175700,33.333333333333336,47.87570493744052,14335.800815375655
20230322 175800,33.333333333333336,47.595560676515824,14335.457192778102
20230322 175900,88.88888888888889,48.401043185551046,14336.088138225587
20230322 180000,85.71428571428571,49.12979533247442,14336.703552708212
20230322 180100,100.0,50.12479259130395,14337.499514657347
