Datetime,K,D,med
20230222 145900,100.0,80.94105446040231,137.04076878276067
20230222 150000,100.0,81.26341965159652,137.0544942729567
20230222 150100,100.0,81.5857848427907,137.06804503979805
20230222 150200,100.0,81.9081500339849,137.08142108328477
20230222 150300,100.0,82.23051522517909,137.09462240341682
20230222 150400,100.0,82.5528804163733,137.10764900019413
20230222 150500,100.0,82.87524560756749,137.12050087361678
20230222 150600,100.0,83.19761079876169,137.13317802368468
20230222 150700,100.0,83.5199759899559,137.14568045039795
20230222 150800,100.0,83.8423411811501,137.15800815375655
20230222 150900,100.0,84.16470637234433,137.17016113376044
20230222 151000,100.0,84.48707156353852,137.18213939040965
20230222 151100,61.538461538461036,84.05528894176138,137.1841390021355
20230222 151200,61.538461538461036,83.63097313001364,137.18606095903706
20230222 151300,61.538461538461036,83.21412412829532,137.18790526111434
20230222 151400,61.538461538461036,82.79768240712406,137.18959425354302
20230222 151500,61.538461538461036,82.38164796649988,137.19112793632306
20230222 151600,61.538461538461036,81.96602080642276,137.1925063094545
20230222 151700,61.538461538461036,81.55080092689269,137.19372937293727
20230222 151800,61.538461538461036,81.13598832790969,137.19479712677153
20230222 151900,61.538461538461036,80.71893568591784,137.1957095709571
20230222 152000,58.33333333333294,80.23679734983625,137.1964667054941
20230222 152100,58.33333333333294,79.75304120491492,137.19706853038247
20230222 152200,58.33333333333294,79.27737410419213,137.1976121141526
20230222 152300,58.33333333333294,78.8097960476679,137.19809745680453
20230222 152400,58.33333333333294,78.3503070353422,137.1985245583382
20230222 152500,58.33333333333294,77.89890706721505,137.1988934187536
20230222 152600,58.33333333333294,77.45559614328641,137.19920403805088
20230222 152700,58.33333333333294,77.02037426355632,137.19945641622985
20230222 152800,58.33333333333294,76.5932414280248,137.19965055329064
20230222 152900,58.33333333333294,76.17419763669177,137.19978644923316
20230222 153000,58.33333333333294,75.76324288955729,137.19986410405744
20230222 153100,58.33333333333294,75.36037718662135,137.19988351776357
20230222 153200,33.333333333334124,74.4754044494526,137.1939623374102
20230222 153300,33.333333333334124,73.60337418300153,137.1880411570569
20230222 153400,33.333333333334124,72.74428638726809,137.1821588041157
20230222 153500,33.333333333334124,71.89814106225232,137.17631527858666
20230222 153600,20.000000000001705,70.79291100523396,137.17039409823337
20230222 153700,20.000000000001705,69.69262261885326,137.16439526305575
20230222 153800,20.000000000001705,68.60786519733374,137.15843525529027
20230222 153900,0.0,67.14648187793027,137.14859250630943
20230222 154000,0.0,65.7045122646033,137.13882741215295
20230222 154100,0.0,64.28195635735281,137.12913997282084
20230222 154200,0.0,62.87881415617881,137.11953018831295
20230222 154300,0.0,61.49508566108134,137.1099980586294
20230222 154400,0.0,60.130770872060346,137.10054358377013
20230222 154500,0.0,58.78586978911582,137.09116676373517
20230222 154600,0.0,57.4603824122478,137.08186759852458
20230222 154700,0.0,56.14724921197387,137.07256843331393
20230222 154800,0.0,54.84647018829409,137.0632692681033
20230222 154900,9.999999999999432,53.754123772580996,137.05593088720633
20230222 155000,9.999999999999432,52.67219016285436,137.04857309260333
20230222 155100,9.999999999999432,51.600669359114235,137.04119588429432
20230222 155200,9.999999999999432,50.539561361360576,137.0337992622792
20230222 155300,9.999999999999432,49.490631051963994,137.02640264026405
20230222 155400,0.0,48.25779999955192,137.00920209668024
20230222 155500,42.85714285714431,47.879424140558406,137.0038633275092
20230222 155600,42.85714285714431,47.506847180782536,136.99850514463213
20230222 155700,42.85714285714431,47.14006912022432,136.99312754804893
20230222 155800,42.85714285714431,46.77908995888375,136.98773053775966
20230222 155900,42.85714285714431,46.42390969676084,136.9823141137643
20230222 160000,42.85714285714431,46.074528333855575,136.97687827606288
20230222 160100,42.85714285714431,45.73094587016795,136.97142302465545
20230222 160200,42.85714285714431,45.39492718806858,136.96596777324794
20230222 160300,42.85714285714431,45.06647228755746,136.96051252184046
20230222 160400,42.85714285714431,44.74558116863458,136.95505727043292
20230222 160500,42.85714285714431,44.43225383129994,136.9496020190254
20230222 160600,42.85714285714431,44.12825515792413,136.94416618132402
20230222 160700,42.85714285714431,43.83535003087775,136.93878858474088
20230222 160800,42.85714285714431,43.55353845016079,136.93350805668805
20230222 160900,42.85714285714431,43.28282041577325,136.9283245971656
20230222 161000,42.85714285714431,43.02319592771513,136.92323820617355
20230222 161100,42.85714285714431,42.77466498598643,136.9182488837119
20230222 161200,42.85714285714431,42.535840897295984,136.91333721607458
20230222 161300,50.000000000001016,42.44816637734391,136.9104834012813
20230222 161400,50.000000000001016,42.370198710430074,136.90770724131238
20230222 161500,50.000000000001016,42.30193789655449,136.90500873616776
20230222 161600,50.000000000001016,42.243383935717155,136.90244612696563
20230222 161700,50.000000000001016,42.18882691436615,136.8999223451757
20230222 161800,50.000000000001016,42.138266832501486,136.8974373907979
20230222 161900,50.000000000001016,42.09134682052616,136.89499126383228
20230222 162000,42.85714285714431,41.90661082915071,136.89062317996508
20230222 162100,50.000000000001016,41.865557596484216,136.8882741215298
20230222 162200,50.000000000001016,41.826744406826535,136.8859638905067
20230222 162300,35.714285714285566,41.51005921535974,136.87977091826832
20230222 162400,7.1428571428587375,40.63816336384831,136.8658124635993
20230222 162500,7.1428571428587375,39.776827715092764,136.8520093185789
20230222 162600,7.1428571428587375,38.92605226909312,136.83836148320714
20230222 162700,7.1428571428587375,38.08583702584937,136.82486895748397
20230222 162800,35.714285714285566,37.82387288502675,136.81947194719473
20230222 162900,35.714285714285566,37.574388983824726,136.81424966026015
20230222 163000,0.0,36.62963840016907,136.79930110658123
20230222 163100,0.0,35.69683471256049,136.78452727625702
20230222 163200,0.0,34.77597792099897,136.7699281692875
20230222 163300,0.0,33.867068025484514,136.75550378567272
20230222 163400,0.0,32.97010502601713,136.74125412541252
20230222 163500,0.0,32.08508892259683,136.72717918850705
20230222 163600,0.0,31.212019715223583,136.71327897495632
20230222 163700,28.57142857142886,30.918588303562707,136.70749369054553
20230222 163800,28.57142857142886,30.639023824813602,136.70190254319553
20230222 163900,28.57142857142886,30.373326278976275,136.69650553290623
20230222 164000,28.57142857142886,30.121495666050727,136.6913026596777
20230222 164100,0.0,29.323307896401094,136.6784507862551
20230222 164200,0.0,28.54453383282796,136.66390992040382
20230222 164300,0.0,27.785173475331305,136.6496602601437
20230222 164400,0.0,27.04522682391115,136.63570180547464
20230222 164500,0.0,26.324693878567484,136.62203455639678
20230222 164600,13.33333333333447,25.88501254779706,136.61258008153757
20230222 164700,0.0,25.200718520462836,136.59945641622986
20230222 164800,0.0,24.535838199205102,136.58662395651334
20230222 164900,0.0,23.890371584023868,136.57408270238787
20230222 165000,0.0,23.264318674919114,136.5618326538536
20230222 165100,0.0,22.657679471890855,136.5498738109105
20230222 165200,40.00000000000057,22.85476770042929,136.54604931081346
20230222 165300,40.00000000000057,23.0560373425842,136.54234129295284
20230222 165400,9.999999999999432,22.67325310423792,136.53286740438747
20230222 165500,40.00000000000057,22.888709685448728,136.529450592118
20230222 165600,40.00000000000057,23.108347680276005,136.52615026208503
20230222 165700,40.00000000000057,23.332167088719753,136.5229664142885
20230222 165800,40.00000000000057,23.56016791077998,136.51989904872843
20230222 165900,0.0,23.00803642096648,136.50126189089494
20230222 170000,0.0,22.46785182720004,136.4828965249466
20230222 170100,0.0,21.93961412948068,136.46480295088332
20230222 170200,0.0,21.422701093639272,136.44698116870512
20230222 170300,57.14285714285772,22.037560898947543,136.44511745292178
20230222 170400,57.14285714285772,22.652651819804333,136.44337021937486
20230222 170500,57.14285714285772,23.267973856209654,136.44173946806444
20230222 170600,57.14285714285772,23.883527008163508,136.44022519899048
20230222 170700,57.14285714285772,24.49931127566589,136.438827412153
20230222 170800,57.14285714285772,25.115326658716796,136.43754610755192
20230222 170900,57.14285714285772,25.73157315731623,136.43638128518734
20230222 171000,21.428571428572155,25.647770659419383,136.42552902349055
20230222 171100,21.428571428572155,25.571132743526963,136.41489031256066
20230222 171200,25.000000000000593,25.571687420843435,136.4044651523976
20230222 171300,25.000000000000593,25.57871333351873,136.39425354300135
20230222 171400,25.000000000000593,25.587357055033745,136.3841972432537
20230222 171500,8.33333333333511,25.27082119976757,136.37037468452732
20230222 171600,16.66666666666785,25.122537463830962,136.35870704717533
20230222 171700,16.66666666666785,24.977489345573773,136.34721413317803
20230222 171800,16.66666666666785,24.833088350852464,136.33589594253542
20230222 171900,16.66666666666785,24.689334479667043,136.3247524752475
20230222 172000,16.66666666666785,24.546227732017496,136.31378373131435
20230222 172100,16.66666666666785,24.399885366688537,136.30295088332363
20230222 172200,100.0,25.884294311784725,136.3118617744127
20230222 172300,100.0,27.349289550804414,136.3207144243836
20230222 172400,100.0,28.794871083747612,136.32950883323622
20230222 172500,100.0,30.221038910614315,136.33824500097072
20230222 172600,100.0,31.627793031404533,136.3469229275869
20230222 172700,100.0,33.01513344611826,136.35554261308482
20230222 172800,100.0,34.383060154755505,136.36410405746457
20230222 172900,100.0,35.731573157316234,136.37260726072606
20230222 173000,100.0,37.06067245380049,136.3810522228694
20230222 173100,100.0,38.372299414815906,136.38945835760046
20230222 173200,100.0,39.666454040362495,136.39782566491942
20230222 173300,0.0,38.98235201671474,136.38262473306153
20230222 173400,0.0,38.300191363674635,136.36761793826437
20230222 173500,0.0,37.619972081242175,136.35280528052812
20230222 173600,66.66666666666667,38.24694234129337,136.35377596583186
20230222 173700,33.333333333333336,38.21569551913216,136.34696175499903
20230222 173800,33.333333333333336,38.18629762135918,136.3402834401087
20230222 173900,33.333333333333336,38.158748647974434,136.3337410211609
20230222 174000,33.333333333333336,38.13304859897793,136.32733449815575
20230222 174100,33.333333333333336,38.10919747436966,136.321063871093
20230222 174200,33.333333333333336,38.08719527414962,136.31492913997283
20230222 174300,8.33333333333511,37.57684591988647,136.30304795185398
20230222 174400,0.0,36.9098002237202,136.28743933216847
20230222 174500,0.0,36.25107468730101,136.27206367695598
20230222 174600,0.0,35.60066931062888,136.25692098621627
20230222 174700,46.153846153845315,35.863561469269406,136.2537759658319
20230222 174800,46.153846153845315,36.1258136156217,136.2507474276839
20230222 174900,46.153846153845315,36.38742574968576,136.2478353717724
20230222 175000,23.076923076923748,36.1959091836788,136.23915744515634
20230222 175100,23.076923076923748,36.00823269140127,136.2306542418948
20230222 175200,15.384615384616561,35.6735667102589,136.22036497767425
20230222 175300,15.384615384616561,35.34423416485183,136.21026985051446
20230222 175400,0.0,34.718575929991495,136.18860415453304
20230222 175500,0.0,34.1026245481694,136.1672684915551
20230222 175600,0.0,33.496380019385555,136.14626286158028
20230222 175700,0.0,32.89984234363996,136.12558726460884
20230222 175800,0.0,32.313011520932584,136.10524170064068
20230222 175900,0.0,31.735887551263488,136.08522616967574
20230222 180000,0.0,31.168470434632614,136.06554067171427
20230222 180100,0.0,30.610760171039995,136.046185206756
20230222 180200,0.0,30.06137006719445,136.02714036109495
20230222 180300,0.0,29.52168681638712,136.0084255484372
20230222 180400,0.0,28.99171041861806,135.9861192001553
20230222 180500,0.0,28.46866748730489,135.96414288487676
20230222 180600,31.57894736842066,28.566206295722516,135.9541836536595
20230222 180700,26.31578947368413,28.555801979000567,135.94239953407103
20230222 180800,26.31578947368413,28.541675485549654,135.93077072413124
20230222 180900,26.31578947368413,28.5238268153698,135.91929722384
20230222 181000,26.31578947368413,28.507802741625703,135.90805668802176
20230222 181100,0.0,27.977607392284348,135.87940205785284
20230222 181200,0.0,27.44741204294299,135.85105804698114
20230222 181300,0.0,26.917216693601624,135.8151815181518
20230222 181400,0.0,26.38702134426027,135.77969326344393
20230222 181500,0.0,25.856825994918918,135.74263249854397
20230222 181600,21.42857142857114,25.746798712804452,135.71774412735394
20230222 181700,21.42857142857114,25.632611350816454,135.69314696175496
20230222 181800,21.42857142857114,25.514263908954913,135.66884100174724
20230222 181900,25.000000000000508,25.46733117158905,135.6468646864686
20230222 182000,17.857142857142783,25.281035758459797,135.62131624927198
20230222 182100,17.857142857142783,25.09682038526732,135.59615608619686
20230222 182200,14.28571428571443,24.844657040807125,135.56942341292947
20230222 182300,32.14285714285722,24.93986036578699,135.55282469423412
20230222 182400,17.857142857142783,24.74871152613862,135.52859638905062
20230222 182500,21.42857142857114,24.62412396446678,135.50662007377207
20230222 182600,21.42857142857114,24.495376322921402,135.48491555037862
20230222 182700,35.714285714285566,24.642580646320425,135.471325956125
20230222 182800,35.714285714285566,24.785439997407096,135.45796932634443
20230222 182900,35.714285714285566,24.921365882037882,135.4448068336245
20230222 183000,71.42857142857113,25.750638412257583,135.45144632110268
20230222 183100,71.42857142857113,26.56604400956551,135.4580858085809
20230222 183200,42.857142857143295,26.807358584325822,135.4490390215492
20230222 183300,53.571428571428356,27.25043703295248,135.4460298971074
20230222 183400,53.571428571428356,27.69088076432592,135.44319549602017
20230222 183500,57.142857142856705,28.198717789650598,135.44249660260144
20230222 183600,57.142857142856705,28.69740263925351,135.4418947777131
20230222 183700,39.28571428571392,28.842619368935175,135.43164434090465
20230222 183800,39.28571428571392,28.987974767945968,135.4216462822753
20230222 183900,39.28571428571392,29.133468836285868,135.41190060182487
20230222 184000,39.28571428571392,29.279101573954883,135.40240729955346
20230224 100100,60.71428571428608,29.83727556574932,135.40477577169483
20230224 100200,60.71428571428608,30.38366266456876,135.40712483013007
20230224 100300,60.71428571428608,30.91826287041319,135.40945447485925
20230224 100400,60.71428571428608,31.441076183282608,135.41176470588232
20230224 100500,60.71428571428608,31.963196149506427,135.414210832848
20230224 100600,25.000000000000508,31.784342657039847,135.39718501261893
20230224 100700,39.28571428571392,31.89184132920148,135.38833236264804
20230224 100800,50.0,32.2128907682045,135.38561444379732
20230224 100900,50.0,32.535326900498696,135.38309066200733
20230224 101000,50.0,32.8591497260841,135.38076101727822
20230224 101100,57.142857142856705,33.32441526736962,135.38254707823725
20230224 101200,57.142857142856705,33.782747342199244,135.38439138031453
20230224 101300,57.142857142856705,34.23414595057298,135.38629392351
20230224 101400,57.142857142856705,34.679304439136416,135.38825470782368
20230224 101500,67.85714285714279,35.32830684150301,135.39615608619687
20230224 101600,67.85714285714279,35.968989084122526,135.40405746457
20230224 101700,67.85714285714279,36.59811554931556,135.41192001553097
20230224 101800,67.85714285714279,37.21730404592184,135.41976315278586
20230224 101900,67.85714285714279,37.82655457394132,135.42758687633466
20230224 102000,67.85714285714279,38.42586713337404,135.43539118617744
20230224 102100,67.85714285714279,39.01524172421998,135.44317608231412
20230224 102200,67.85714285714279,39.59467834647915,135.45094156474474
20230224 102300,67.85714285714279,40.16417700015155,135.45868763346922
20230224 102400,67.85714285714279,40.73991577363425,135.46660842554843
20230224 102500,67.85714285714279,41.321894666927264,135.47470394098235
20230224 102600,67.85714285714279,41.91011368003057,135.48297417977093
20230224 102700,71.42857142857113,42.574600824148625,135.49337992622793
20230224 102800,71.42857142857113,43.24463474143141,135.50394098233355
20230224 102900,71.42857142857113,43.920215431878894,135.51465734808775
20230224 103000,67.85714285714279,44.53131488428662,135.52356823917688
20230224 103100,67.85714285714279,45.148654456504666,135.53265385362067
20230224 103200,57.142857142856705,45.56215011491956,135.53603183847795
20230224 103300,79.16666666666671,46.41580533550915,135.54552514074936
20230224 103400,79.16666666666671,47.27350507819801,135.55519316637546
20230224 103500,79.16666666666671,48.11583563690966,135.56480295088332
20230224 103600,79.16666666666671,48.94279701164404,135.57435449427294
20230224 103700,90.476190476191,49.97614457121546,135.58384779654438
20230224 103800,90.476190476191,51.00486981981628,135.59343816734616
20230224 103900,90.476190476191,52.02250152208766,135.60304795185402
20230224 104000,100.0,53.21578104124156,135.62640264026402
20230224 104100,73.07692307692345,53.868214620597875,135.63591535624147
20230224 104200,69.23076923076982,54.43751771496001,135.64348670161135
20230224 104300,76.92307692307709,55.15068134922223,135.6550184430208
20230224 104400,76.92307692307709,55.855382598784445,135.66655018443018
20230224 104500,76.92307692307709,56.546768037127585,135.67802368472138
20230224 104600,100.0,57.67570854319466,135.70508639099202
20230224 104700,92.85714285714228,58.64517932077626,135.72797515045625
20230224 104800,92.85714285714228,59.59662308557254,135.75065035915358
20230224 104900,71.42857142857113,60.118831942392,135.76146379343817
20230224 105000,71.42857142857113,60.63613403833492,135.77229664142885
20230224 105100,71.42857142857113,61.14852937340135,135.78314890312558
20230224 105200,89.28571428571392,62.00167791759607,135.80376625897887
20230224 105300,89.28571428571392,62.84197288166871,135.82424771888955
20230224 105400,89.28571428571392,63.66792090361345,135.84457386915162
20230224 105500,96.42857142857164,64.61957800583913,135.8686662783925
20230224 105600,96.42857142857164,65.55251474863398,135.89244806833622
20230224 105700,57.142857142856705,65.69642300874861,135.89435061153176
20230224 105800,71.42857142857113,66.1093497673517,135.90399922345176
20230224 105900,71.42857142857113,66.50840959304305,135.9134731120171
20230224 110000,71.42857142857113,66.8936024858226,135.9227722772277
20230224 110100,71.42857142857113,67.2649284456904,135.93189671908365
20230224 110200,71.42857142857113,67.62238747264635,135.94084643758495
20230224 110300,71.42857142857113,67.96597956669062,135.9496214327315
20230224 110400,71.42857142857113,68.29570472782306,135.95822170452342
20230224 110500,64.28571428571443,68.47150693363476,135.96272568433312
20230224 110600,89.28571428571392,69.12502497825724,135.98078043098428
20230224 110700,89.28571428571392,69.76120935674,135.9985245583382
20230224 110800,78.57142857142887,70.1761066794938,136.01019219569017
20230224 110900,78.57142857142887,70.5808592460647,136.0217045233935
20230224 111000,78.57142857142887,70.9754670564528,136.03306154144826
20230224 111100,60.71428571428608,71.00979005463563,136.03445932828578
20230224 111200,60.71428571428608,71.0374350298636,136.0357988740051
20230224 111300,60.71428571428608,71.05329311211658,136.0369054552514
20230224 111400,60.71428571428608,71.05736430139454,136.03777907202482
20230224 111500,60.71428571428608,71.04964859769748,136.03834206950106
20230224 111600,54.16666666666701,70.90176131381722,136.03859444768008
20230224 111700,54.16666666666701,70.74335827247886,136.0385167928558
20230224 111800,54.16666666666701,70.57859955355583,136.03822558726458
20230224 111900,54.16666666666701,70.40748515704831,136.0377208309066
20230224 112000,45.83333333333299,70.06661639014578,136.03308095515433
20230224 112100,45.83333333333299,69.72170310114396,136.0282857697535
20230224 112200,45.83333333333299,69.37135859675172,136.02329644729184
20230224 112300,52.17391304347874,69.1399079693248,136.0220345563968
20230224 112400,52.17391304347874,68.90110183835338,136.02052028732285
20230224 112500,50.00000000000065,68.6157811911148,136.01885070860027
20230224 112600,72.7272727272732,68.76985322263994,136.02675208697343
20230224 112700,76.19047619047613,68.9818722253328,136.03630363036302
20230224 112800,76.19047619047613,69.18325991279328,136.04552514074933
20230224 112900,76.19047619047613,69.3767896716037,136.0544942729567
20230224 113000,76.19047619047613,69.56246150176415,136.06321102698504
20230224 113100,76.19047619047613,69.74027540327464,136.07167540283444
20230224 113200,47.61904761904775,69.35694075295507,136.06831683168318
20230224 113300,52.38095238095225,69.0715990952121,136.06697728596387
20230224 113400,52.38095238095225,68.7844085130809,136.06552125800815
20230224 113500,52.38095238095225,68.4974490464982,136.06400698893415
20230224 113600,52.38095238095225,68.21072069546403,136.06243447874206
20230224 113700,52.38095238095225,67.92491680662403,136.06082314113763
20230224 113800,52.38095238095225,67.64003737997814,136.05917297612112
20230224 113900,52.38095238095225,67.35261568229839,136.0573869151621
20230224 114000,52.38095238095225,67.06265171358487,136.05546495826053
20230224 114100,52.38095238095225,66.77014547383746,136.05340710541648
20230224 114200,52.38095238095225,66.47509696305623,136.05121335662977
20230224 114300,52.38095238095225,66.18166626111474,136.04900019413705
20230224 114400,52.38095238095225,65.88985336801294,136.04676761793826
20230224 114500,52.38095238095225,65.59965828375086,136.0445156280334
20230224 114600,52.38095238095225,65.3110810083285,136.04224422442252
20230224 114700,29.411764705882057,64.57374531282285,136.03603183847792
20230224 114800,14.285714285713416,63.53896390635956,136.02964472917876
20230224 114900,28.57142857142886,62.78914797123337,136.0270821199767
20230224 115000,28.57142857142886,62.04349211598068,136.0244418559503
20230224 115100,53.846153846154685,61.79757918912557,136.02956707435456
20230224 115200,53.846153846154685,61.55091958126753,136.03453698311006
20230224 115300,76.92307692307625,61.75738867348051,136.04527276257033
20230224 115400,61.538461538461874,61.658358566775526,136.05191225004853
20230224 115500,61.538461538461874,61.55847511035292,136.05841584158415
20230224 115600,61.538461538461874,61.457738304212654,136.06478353717733
20230224 115700,61.538461538461874,61.35822818829149,136.071073577946
20230224 115800,61.538461538461874,61.259944762589484,136.07728596389043
20230224 115900,61.538461538461874,61.162888027106575,136.0834206950107
20230224 120000,61.538461538461874,61.067057981842815,136.08947777130652
20230224 120100,61.538461538461874,60.97245462679812,136.09545719277813
20230224 120200,61.538461538461874,60.87907796197258,136.10135895942534
20230224 120300,61.538461538461874,60.78692798736609,136.10718307124822
20230224 120400,61.538461538461874,60.6960047029788,136.11292952824695
20230224 120500,61.538461538461874,60.60630810881059,136.11859833042126
20230224 120600,61.538461538461874,60.517838204861526,136.12418947777135
20230224 120700,76.92307692307625,60.732254116320135,136.13362453892447
20230224 120800,69.23076923076906,60.794080431391755,136.1409823335274
20230224 120900,69.23076923076906,60.85633342132223,136.14826247330618
20230224 121000,69.23076923076906,60.91901308611153,136.15546495826052
20230224 121100,69.23076923076906,60.982119425759684,136.16258978839065
20230224 121200,69.23076923076906,61.04495909362101,136.16961754999028
20230224 121300,69.23076923076906,61.1075320896956,136.17654824305959
20230224 121400,69.23076923076906,61.16775837404668,136.18332362648033
20230224 121500,69.23076923076906,61.229913584321984,136.1900019413706
20230224 121600,61.538461538461874,61.14316815792734,136.19462240341682
20230224 121700,76.92307692307625,61.361504144651356,136.20308677926613
20230224 121800,76.92307692307625,61.580275695293736,136.211434672879
20230224 121900,84.61538461538343,61.95250797015975,136.22162686856925
20230224 122000,84.61538461538343,62.32587804464938,136.23168316831678
20230224 122100,76.92307692307625,62.549556356168246,136.2396427878082
20230224 122200,76.92307692307625,62.77771475370476,136.2476218210056
20230224 122300,76.92307692307625,63.005126470238324,136.25548437196656
20230224 122400,76.92307692307625,63.23104482476603,136.2632110269851
20230224 122500,84.61538461538343,63.60779274188798,136.27280139778682
20230224 122600,76.92307692307625,63.832217734409745,136.2803145020384
20230224 122700,83.33333333333215,64.18233402909347,136.28773053775964
20230224 122800,83.33333333333215,64.53568594145655,136.2952048145991
20230224 122900,83.33333333333215,64.89088677820791,136.3026985051447
20230224 123000,83.33333333333215,65.24793653934748,136.31021160939622
20230224 123100,83.33333333333215,65.60267514500177,136.31762764511743
20230224 123200,83.33333333333215,65.95510259517076,136.32494661230825
20230224 123300,83.33333333333215,66.30521888985444,136.33216851096873
20230224 123400,83.33333333333215,66.6564907622808,136.33939040962926
20230224 123500,83.33333333333215,67.00891821244979,136.34661230828962
20230224 123600,83.33333333333215,67.36250124036141,136.35383420695007
20230224 123700,100.0,68.04542392492782,136.3630557173364
20230224 123800,100.0,68.72765326284863,136.37229664142885
20230224 123900,63.636363636365516,68.68854996330401,136.37350029120563
20230224 124000,63.636363636365516,68.65095942007706,136.3746651135702
20230224 124100,45.45454545454569,68.25837539430854,136.37186953989513
20230224 124200,45.45454545454569,67.87083388959888,136.3690739662201
20230224 124300,45.45454545454569,67.48833490594807,136.3662783925451
20230224 124400,45.45454545454569,67.11087844335604,136.3634828188702
20230224 124500,45.45454545454569,66.73846450182289,136.36068724519512
20230224 124600,45.45454545454569,66.37109308134855,136.35789167152006
20230224 124700,45.45454545454569,66.00737748864184,136.35505727043287
20230224 124800,45.45454545454569,65.65217115022189,136.35231993787613
20230224 124900,45.45454545454569,65.30547406608872,136.3496796738498
20230224 125000,45.45454545454569,64.96520619630559,136.3470782372355
20230224 125100,90.90909090909138,65.5226331380204,136.35431954960202
20230224 125200,90.90909090909138,66.0776648822323,136.36150262085027
20230224 125300,90.90909090909138,66.62683469571326,136.36853038245
20230224 125400,90.90909090909138,67.17014257846336,136.37540283440114
20230224 125500,90.90909090909138,67.70758853048255,136.3821199767036
20230224 125600,90.90909090909138,68.23917255177086,136.3886818093574
20230224 125700,81.81818181818275,68.58664152289873,136.39312754804888
20230224 125800,81.81818181818275,68.92874231014935,136.3974373907979
20230224 125900,81.81818181818275,69.26547491352278,136.40161133760438
20230224 130000,81.81818181818275,69.59683933301895,136.4056493884683
20230224 130100,81.81818181818275,69.92283556863792,136.4095515433896
20230224 130200,81.81818181818275,70.24184581153997,136.41327897495628
20230224 130300,80.00000000000114,70.51821943783924,136.41683168316828
20230224 130400,80.00000000000114,70.78796004789571,136.42020966802565
20230224 130500,40.00000000000057,70.26798485772758,136.41560861968554
20230224 130600,30.000000000001137,69.55429464388325,136.40898854591342
20230224 130700,30.000000000001137,68.8444871712542,136.40232964472915
20230224 130800,30.000000000001137,68.14297464576694,136.39572898466315
20230224 130900,80.00000000000114,68.43082156042531,136.39900990099014
20230224 131000,80.00000000000114,68.71792890532844,136.40227140361102
20230224 131100,100.0,69.39645354322133,136.425121335663
20230224 131200,100.0,70.07035587014363,136.44775771694816
20230224 131300,100.0,70.73963588609536,136.4701805474665
20230224 131400,100.0,71.39874681791176,136.49227334498158
20230224 131500,100.0,72.04861312778695,136.51405552319946
20230224 131600,100.0,72.689234815721,136.53552708212
20230224 131700,100.0,73.32061188171386,136.55668802174333
20230224 131800,100.0,73.94274432576552,136.57753834206946
20230224 131900,100.0,74.555632147876,136.59807804309847
20230224 132000,100.0,75.15927534804524,136.61830712483018
20230224 132100,100.0,75.75367392627332,136.63822558726463
20230224 132200,100.0,76.33882788256024,136.65783343040184
20230224 132300,100.0,76.91473721690598,136.67713065424186
20230224 132400,100.0,77.48140192931055,136.69611725878474
20230224 132500,100.0,78.03882201977387,136.71479324403035
20230224 132600,100.0,78.58699748829609,136.73315860997866
20230224 132700,33.33333333333439,77.81873879239345,136.72768394486505
20230224 132800,33.33333333333439,77.05417794526721,136.72213162492716
20230224 132900,25.000000000000444,76.12545708352367,136.7164628227529
20230224 133000,68.74999999999989,76.05249931909825,136.72440302853818
20230224 133100,20.000000000000757,75.01585905196876,136.7184041933605
20230224 133200,20.000000000000757,73.98088281678871,136.71232770335854
20230224 133300,20.000000000000757,72.95247737443452,136.7062512133566
20230224 133400,20.000000000000757,71.93064272490624,136.70017472335476
20230224 133500,60.00000000000038,71.70417267971168,136.70592118035336
20230224 133600,60.00000000000038,71.4780013069183,136.71157056882157
20230224 133700,60.00000000000038,71.2521286065261,136.71712288875943
20230224 133800,60.00000000000038,71.02655457853504,136.72257814016695
20230224 133900,60.00000000000038,70.8012792229452,136.72793632304413
20230224 134000,60.00000000000038,70.57630253975654,136.73319743739083
20230224 134100,60.00000000000038,70.35162452896903,136.73836148320714
20230224 134200,73.33333333333296,70.38868309907942,136.74735002912055
20230224 134300,73.33333333333296,70.42345184744745,136.75620267909142
20230224 134400,73.33333333333296,70.45593077407315,136.76491943311984
20230224 134500,73.33333333333296,70.48611987895649,136.77350029120564
20230224 134600,73.33333333333296,70.51401916209745,136.78194525334885
20230224 134700,66.66666666666667,70.40890966924772,136.78829353523585
20230224 134800,66.66666666666667,70.30280460172736,136.79452533488643
20230224 134900,66.66666666666667,70.19869068354822,136.8006794797127
20230224 135000,66.66666666666667,70.09507455270436,136.80673655600856
20230224 135100,66.66666666666667,69.99195620919579,136.81269656377404
20230224 135200,66.66666666666667,69.88933565302253,136.81855950300914
20230224 135300,66.66666666666667,69.78721288418458,136.8243253737138
20230224 135400,66.66666666666667,69.68558790268192,136.82999417588823
20230224 135500,66.66666666666667,69.58446070851454,136.83556590953214
20230224 135600,66.66666666666667,69.48383130168243,136.84104057464572
20230224 135700,66.66666666666667,69.38369968218562,136.84641817122886
20230224 135800,73.33333333333296,69.41329144226661,136.8536400698893
20230224 135900,73.33333333333296,69.44358010461697,136.86076490001943
20230224 140000,73.33333333333296,69.47456566923678,136.8677926616191
20230224 140100,73.33333333333296,69.50774149813188,136.87474276839444
20230224 140200,73.33333333333296,69.5431075913023,136.88161522034557
